Date,City_Name,Avg_Temp,Max_Temp,Min_Temp,Avg_Humidity,Total_Rainfall,Avg_WindSpeed,Avg_CloudCover,Avg_Pressure,City_Code
2017-08-23,Bengaluru,23.21,27,21,79.38,7.2,13.0,58.29,1008.17,KA002
2017-08-24,Bengaluru,22.17,25,21,84.42,7.4,14.42,62.71,1008.5,KA002
2017-08-25,Bengaluru,22.71,25,21,81.79,1.7,16.54,54.79,1007.58,KA002
2017-08-26,Bengaluru,23.92,28,21,76.88,4.0,19.04,58.25,1006.0,KA002
2017-08-27,Bengaluru,23.54,27,21,79.58,7.1,21.63,71.33,1005.04,KA002
2017-08-28,Bengaluru,22.79,26,21,82.04,2.9,20.83,80.83,1004.75,KA002
2017-08-29,Bengaluru,22.83,27,20,80.29,0.4,23.38,67.21,1006.0,KA002
2017-08-30,Bengaluru,24.63,29,21,74.17,5.8,15.71,44.63,1008.04,KA002
2017-08-31,Bengaluru,25.29,30,21,68.79,0.6,10.79,23.71,1009.71,KA002
2017-09-01,Bengaluru,25.54,30,22,66.75,0.8,11.21,27.08,1009.92,KA002
2017-09-02,Bengaluru,25.83,29,22,65.96,3.2,8.0,46.67,1009.54,KA002
2017-09-03,Bengaluru,26.08,31,22,65.29,2.8,7.63,41.54,1009.5,KA002
2017-09-04,Bengaluru,26.21,29,23,64.13,0.1,6.5,28.88,1009.67,KA002
2017-09-05,Bengaluru,26.08,30,23,66.79,3.7,9.71,35.04,1009.33,KA002
2017-09-06,Bengaluru,25.5,29,22,71.04,13.9,7.33,34.42,1008.42,KA002
2017-09-07,Bengaluru,25.38,29,22,71.29,9.5,7.58,34.54,1008.13,KA002
2017-09-08,Bengaluru,25.54,30,22,71.63,9.6,5.54,37.42,1008.0,KA002
2017-09-09,Bengaluru,25.21,28,23,72.67,8.1,4.92,51.58,1007.75,KA002
2017-09-10,Bengaluru,24.96,29,22,73.33,5.8,9.0,36.0,1007.79,KA002
2017-09-11,Bengaluru,25.25,29,22,73.79,0.0,12.0,38.17,1008.75,KA002
2017-09-12,Bengaluru,25.75,30,22,71.58,0.2,11.38,37.25,1009.75,KA002
2017-09-13,Bengaluru,25.88,31,22,68.54,0.0,10.42,24.83,1010.0,KA002
2017-09-14,Bengaluru,25.08,30,22,73.29,5.9,11.54,40.92,1009.5,KA002
2017-09-15,Bengaluru,23.96,28,21,77.63,4.3,13.38,49.54,1009.25,KA002
2017-09-16,Bengaluru,23.75,29,21,79.17,3.2,18.42,60.5,1008.58,KA002
2017-09-17,Bengaluru,22.04,25,21,83.92,2.7,20.13,78.21,1010.21,KA002
2017-09-18,Bengaluru,22.71,27,20,77.79,0.7,23.63,68.38,1010.92,KA002
2017-09-19,Bengaluru,23.17,28,20,72.88,0.0,24.25,31.92,1010.04,KA002
2017-09-20,Bengaluru,23.29,29,19,70.83,0.0,21.08,25.13,1009.29,KA002
2017-09-21,Bengaluru,23.38,28,19,74.92,0.0,17.0,54.75,1009.25,KA002
2017-09-22,Bengaluru,24.17,29,20,68.92,0.0,12.08,29.79,1009.92,KA002
2017-09-23,Bengaluru,25.04,29,20,63.88,0.1,7.63,27.04,1010.5,KA002
2017-09-24,Bengaluru,24.83,28,22,70.79,15.9,6.08,53.21,1010.46,KA002
2017-09-25,Bengaluru,23.71,27,22,75.25,13.8,10.75,49.88,1009.42,KA002
2017-09-26,Bengaluru,24.13,27,21,74.33,8.3,8.33,42.04,1008.79,KA002
2017-09-27,Bengaluru,24.0,28,22,77.42,13.6,7.17,69.71,1009.13,KA002
2017-09-28,Bengaluru,22.88,25,21,82.92,16.0,11.33,68.0,1008.96,KA002
2017-09-29,Bengaluru,22.92,26,20,84.21,9.4,13.75,67.92,1008.92,KA002
2017-09-30,Bengaluru,23.63,27,20,81.13,6.1,7.54,60.46,1009.88,KA002
2017-10-01,Bengaluru,23.33,27,21,81.88,5.9,8.79,50.79,1010.04,KA002
2017-10-02,Bengaluru,23.63,27,20,80.04,10.6,7.63,51.54,1008.92,KA002
2017-10-03,Bengaluru,24.5,29,21,76.96,3.6,10.33,51.08,1008.71,KA002
2017-10-04,Bengaluru,24.13,28,21,78.33,7.3,7.17,56.42,1009.21,KA002
2017-10-05,Bengaluru,24.17,28,21,77.75,5.8,7.79,53.33,1007.92,KA002
2017-10-06,Bengaluru,21.83,22,21,86.67,0.4,5.33,41.38,1008.88,KA002
2017-10-07,Bengaluru,24.5,29,21,77.83,4.3,7.0,40.17,1007.63,KA002
2017-10-08,Bengaluru,24.5,29,21,78.33,8.8,10.17,45.88,1007.88,KA002
2017-10-09,Bengaluru,24.5,29,21,77.67,11.6,6.67,44.38,1007.46,KA002
2017-10-10,Bengaluru,24.58,29,21,76.92,8.7,6.42,43.5,1007.08,KA002
2017-10-11,Bengaluru,24.63,29,21,76.21,15.8,5.54,48.63,1007.75,KA002
2017-10-12,Bengaluru,23.88,28,21,77.13,7.0,6.58,46.08,1008.63,KA002
2017-10-13,Bengaluru,23.67,27,21,79.29,5.8,8.21,49.71,1007.88,KA002
2017-10-14,Bengaluru,23.46,28,21,79.67,10.9,8.21,63.71,1008.25,KA002
2017-10-15,Bengaluru,22.21,25,20,87.17,8.8,14.96,62.83,1009.71,KA002
2017-10-16,Bengaluru,22.67,27,20,81.71,4.2,13.88,48.04,1009.92,KA002
2017-10-17,Bengaluru,23.17,27,20,74.54,0.2,11.08,22.0,1009.67,KA002
2017-10-18,Bengaluru,23.38,27,21,70.67,0.0,8.42,45.92,1008.88,KA002
2017-10-19,Bengaluru,23.92,29,20,57.17,0.0,7.17,20.79,1009.0,KA002
2017-10-20,Bengaluru,23.83,28,20,67.54,0.6,8.33,27.75,1010.17,KA002
2017-10-21,Bengaluru,23.63,28,19,66.75,0.0,7.25,15.38,1011.0,KA002
2017-10-22,Bengaluru,23.17,28,19,66.75,0.0,9.25,19.79,1011.67,KA002
2017-10-23,Bengaluru,23.0,29,18,61.58,0.0,6.58,5.04,1012.21,KA002
2017-10-24,Bengaluru,23.88,29,19,63.21,0.0,7.25,13.58,1013.17,KA002
2017-10-25,Bengaluru,23.58,28,20,74.58,2.9,9.96,29.33,1014.13,KA002
2017-10-26,Bengaluru,22.83,27,20,79.54,2.8,10.92,38.42,1014.33,KA002
2017-10-27,Bengaluru,22.71,27,19,78.17,1.0,10.54,47.54,1013.54,KA002
2017-10-28,Bengaluru,22.75,28,19,68.83,0.0,13.42,33.21,1013.58,KA002
2017-10-29,Bengaluru,22.79,28,19,68.92,0.2,13.96,18.96,1014.04,KA002
2017-10-30,Bengaluru,21.0,25,18,74.13,0.3,18.33,42.21,1013.63,KA002
2017-10-31,Bengaluru,21.5,25,19,75.83,0.9,17.79,59.5,1012.79,KA002
2017-11-01,Bengaluru,21.04,24,19,76.71,0.6,15.67,48.0,1013.33,KA002
2017-11-02,Bengaluru,21.92,27,18,69.83,0.4,12.83,39.5,1012.42,KA002
2017-11-03,Bengaluru,22.25,27,18,71.96,0.0,14.0,29.17,1011.17,KA002
2017-11-04,Bengaluru,21.67,25,19,80.88,2.2,16.42,74.88,1011.46,KA002
2017-11-05,Bengaluru,21.08,25,19,86.0,1.8,14.38,80.29,1012.29,KA002
2017-11-06,Bengaluru,21.71,26,19,83.75,4.2,14.33,52.21,1012.75,KA002
2017-11-07,Bengaluru,21.92,26,19,81.71,3.7,11.83,41.67,1013.21,KA002
2017-11-08,Bengaluru,22.0,26,18,74.88,0.0,12.04,27.04,1013.33,KA002
2017-11-09,Bengaluru,22.0,28,18,69.5,0.0,10.42,18.96,1012.33,KA002
2017-11-10,Bengaluru,22.04,27,18,66.46,0.0,11.13,11.25,1012.0,KA002
2017-11-11,Bengaluru,21.25,26,18,69.29,0.0,12.71,11.5,1012.29,KA002
2017-11-12,Bengaluru,21.33,26,17,64.21,0.0,12.0,18.58,1011.0,KA002
2017-11-13,Bengaluru,22.08,26,18,67.63,0.6,10.58,26.71,1009.75,KA002
2017-11-14,Bengaluru,22.63,26,19,68.96,0.0,9.71,35.54,1008.92,KA002
2017-11-15,Bengaluru,23.13,27,19,68.33,0.0,9.33,32.63,1009.17,KA002
2017-11-16,Bengaluru,23.29,28,19,65.04,0.0,9.0,26.17,1009.92,KA002
2017-11-17,Bengaluru,23.46,28,20,67.25,0.9,8.08,32.04,1010.25,KA002
2017-11-18,Bengaluru,23.29,28,20,76.63,3.4,8.71,49.54,1011.29,KA002
2017-11-19,Bengaluru,23.08,27,20,80.04,11.7,9.46,43.04,1012.29,KA002
2017-11-20,Bengaluru,23.17,28,20,77.04,0.7,9.92,34.54,1012.96,KA002
2017-11-21,Bengaluru,23.21,28,19,76.33,0.1,11.92,39.71,1012.33,KA002
2017-11-22,Bengaluru,22.63,27,19,75.5,0.0,12.25,29.29,1012.04,KA002
2017-11-23,Bengaluru,22.71,28,18,61.46,0.0,9.92,8.83,1012.25,KA002
2017-11-24,Bengaluru,23.04,28,19,67.33,0.0,9.54,15.79,1013.13,KA002
2017-11-25,Bengaluru,22.21,28,19,70.04,0.0,12.08,13.67,1014.13,KA002
2017-11-26,Bengaluru,21.46,26,17,71.38,0.4,13.54,38.96,1014.75,KA002
2017-11-27,Bengaluru,21.71,27,18,79.79,0.2,12.67,44.33,1013.33,KA002
2017-11-28,Bengaluru,22.21,28,18,70.29,0.0,12.04,14.54,1013.13,KA002
2017-11-29,Bengaluru,21.92,27,18,69.42,0.0,15.71,19.38,1013.5,KA002
2017-11-30,Bengaluru,21.38,24,19,80.88,0.7,20.42,76.88,1012.17,KA002
2017-12-01,Bengaluru,20.88,24,19,84.25,0.8,22.58,84.83,1010.88,KA002
2017-12-02,Bengaluru,20.04,24,19,84.46,0.3,17.5,61.71,1013.29,KA002
2017-12-03,Bengaluru,20.88,25,17,80.67,0.0,12.75,45.25,1013.88,KA002
2017-12-04,Bengaluru,20.83,24,18,84.04,0.0,11.04,63.71,1012.5,KA002
2017-12-05,Bengaluru,20.88,25,18,81.92,0.0,10.0,46.38,1011.67,KA002
2017-12-06,Bengaluru,22.17,26,18,75.79,0.0,7.04,46.0,1011.21,KA002
2017-12-07,Bengaluru,22.17,26,19,72.5,0.2,7.79,36.42,1011.08,KA002
2017-12-08,Bengaluru,22.38,28,18,46.54,0.0,7.38,0.29,1011.63,KA002
2017-12-09,Bengaluru,22.54,28,18,44.58,0.0,6.71,3.0,1012.46,KA002
2017-12-10,Bengaluru,22.63,28,18,54.38,0.0,9.63,8.92,1013.83,KA002
2017-12-11,Bengaluru,22.83,28,18,53.54,0.0,6.04,6.38,1014.67,KA002
2017-12-12,Bengaluru,23.0,28,19,66.58,0.7,6.46,37.21,1014.5,KA002
2017-12-13,Bengaluru,22.96,27,19,69.21,0.6,6.75,38.5,1014.63,KA002
2017-12-14,Bengaluru,22.54,28,19,65.08,0.0,11.46,14.0,1015.17,KA002
2017-12-15,Bengaluru,21.88,28,17,69.04,0.0,11.42,14.38,1016.17,KA002
2017-12-16,Bengaluru,20.88,26,17,72.58,0.0,14.0,12.5,1017.04,KA002
2017-12-17,Bengaluru,19.88,25,16,71.71,0.0,15.71,11.67,1017.96,KA002
2017-12-18,Bengaluru,19.71,26,15,68.42,0.0,14.83,6.25,1017.92,KA002
2017-12-19,Bengaluru,20.0,26,15,67.5,0.0,14.08,18.5,1017.0,KA002
2017-12-20,Bengaluru,21.08,28,16,64.46,0.0,12.0,18.46,1017.25,KA002
2017-12-21,Bengaluru,21.0,27,16,67.25,0.0,12.5,18.96,1017.08,KA002
2017-12-22,Bengaluru,21.25,27,17,65.54,0.0,13.0,13.5,1015.88,KA002
2017-12-23,Bengaluru,21.04,27,17,62.83,0.0,13.04,7.46,1013.92,KA002
2017-12-24,Bengaluru,20.54,27,15,63.67,0.0,11.5,8.42,1013.67,KA002
2017-12-25,Bengaluru,20.88,27,16,66.38,0.0,10.42,11.79,1014.29,KA002
2017-12-26,Bengaluru,21.46,28,17,59.29,0.0,11.75,7.63,1014.67,KA002
2017-12-27,Bengaluru,20.5,27,16,55.21,0.0,11.54,1.63,1014.67,KA002
2017-12-28,Bengaluru,19.21,26,15,61.58,0.0,12.58,9.08,1014.54,KA002
2017-12-29,Bengaluru,19.58,26,14,64.46,0.0,11.29,12.5,1014.92,KA002
2017-12-30,Bengaluru,20.17,26,15,67.58,0.0,11.63,15.83,1014.0,KA002
2017-12-31,Bengaluru,21.08,27,16,58.75,0.0,8.17,12.88,1012.25,KA002
2018-01-01,Bengaluru,22.33,28,17,55.79,0.0,4.75,10.08,1010.71,KA002
2018-01-02,Bengaluru,22.46,28,17,54.38,0.0,6.83,10.63,1010.79,KA002
2018-01-03,Bengaluru,22.71,27,19,57.75,0.2,8.29,17.71,1012.17,KA002
2018-01-04,Bengaluru,21.79,27,17,57.92,0.0,11.83,13.63,1013.38,KA002
2018-01-05,Bengaluru,20.92,27,17,52.33,0.0,11.25,9.58,1012.58,KA002
2018-01-06,Bengaluru,20.58,26,15,50.96,0.0,8.67,8.17,1012.17,KA002
2018-01-07,Bengaluru,20.92,27,16,49.46,0.0,10.38,8.13,1012.88,KA002
2018-01-08,Bengaluru,20.42,26,16,51.54,0.0,12.58,4.92,1013.96,KA002
2018-01-09,Bengaluru,21.0,27,16,63.21,0.0,14.21,16.38,1015.17,KA002
2018-01-10,Bengaluru,21.5,26,18,71.33,0.0,14.5,42.04,1016.08,KA002
2018-01-11,Bengaluru,22.46,27,18,70.83,0.0,11.75,33.29,1015.04,KA002
2018-01-12,Bengaluru,23.38,29,18,61.42,0.0,11.79,15.92,1014.33,KA002
2018-01-13,Bengaluru,23.58,30,19,49.54,0.0,13.25,1.83,1013.79,KA002
2018-01-14,Bengaluru,22.83,29,17,46.67,0.0,12.79,0.58,1014.71,KA002
2018-01-15,Bengaluru,23.04,30,17,47.33,0.0,12.08,5.13,1014.46,KA002
2018-01-16,Bengaluru,23.29,29,18,52.54,0.0,10.83,15.46,1013.04,KA002
2018-01-17,Bengaluru,22.58,29,18,50.88,0.0,11.5,7.63,1013.17,KA002
2018-01-18,Bengaluru,21.33,28,16,44.54,0.0,12.17,2.04,1013.75,KA002
2018-01-19,Bengaluru,20.83,28,15,42.67,0.0,12.58,0.38,1014.63,KA002
2018-01-20,Bengaluru,20.67,27,15,45.13,0.0,8.33,0.0,1013.96,KA002
2018-01-21,Bengaluru,20.92,28,15,46.13,0.0,10.96,0.0,1012.79,KA002
2018-01-22,Bengaluru,20.88,28,15,52.83,0.0,10.96,0.92,1011.92,KA002
2018-01-23,Bengaluru,22.08,28,16,57.04,0.0,7.96,17.29,1011.38,KA002
2018-01-24,Bengaluru,22.88,29,17,51.17,0.0,8.88,16.88,1011.13,KA002
2018-01-25,Bengaluru,23.25,29,18,47.21,0.0,9.08,5.96,1010.46,KA002
2018-01-26,Bengaluru,22.67,29,17,44.71,0.0,9.17,4.21,1011.29,KA002
2018-01-27,Bengaluru,22.08,28,16,50.08,0.0,9.75,6.33,1012.13,KA002
2018-01-28,Bengaluru,22.63,29,17,48.58,0.0,11.67,6.58,1012.92,KA002
2018-01-29,Bengaluru,22.58,29,17,42.58,0.0,13.13,2.08,1014.08,KA002
2018-01-30,Bengaluru,22.13,29,16,47.71,0.0,12.58,0.38,1014.63,KA002
2018-01-31,Bengaluru,22.13,29,16,42.63,0.0,11.63,0.0,1014.88,KA002
2018-02-01,Bengaluru,22.63,30,16,28.63,0.0,12.63,0.0,1014.83,KA002
2018-02-02,Bengaluru,22.58,30,17,29.58,0.0,12.58,0.0,1013.5,KA002
2018-02-03,Bengaluru,21.5,29,15,33.38,0.0,12.83,0.0,1013.96,KA002
2018-02-04,Bengaluru,21.38,29,15,39.29,0.0,11.88,12.46,1014.42,KA002
2018-02-05,Bengaluru,21.83,29,15,46.63,0.0,12.79,10.92,1015.46,KA002
2018-02-06,Bengaluru,24.0,30,17,58.67,0.0,10.79,28.67,1014.63,KA002
2018-02-07,Bengaluru,23.58,28,20,64.83,7.4,10.75,50.54,1013.96,KA002
2018-02-08,Bengaluru,23.92,28,20,50.46,0.2,8.42,37.58,1013.04,KA002
2018-02-09,Bengaluru,25.33,30,21,52.96,1.7,7.04,40.96,1012.38,KA002
2018-02-10,Bengaluru,24.79,29,22,51.67,1.2,12.46,33.17,1013.5,KA002
2018-02-11,Bengaluru,24.46,29,20,49.71,0.0,14.75,17.79,1014.38,KA002
2018-02-12,Bengaluru,23.46,29,19,57.25,0.0,13.75,9.13,1015.88,KA002
2018-02-13,Bengaluru,23.29,29,19,57.21,0.0,13.46,14.08,1017.17,KA002
2018-02-14,Bengaluru,23.17,30,18,61.0,0.0,15.63,18.04,1017.58,KA002
2018-02-15,Bengaluru,23.88,30,18,58.67,0.0,15.67,8.71,1017.42,KA002
2018-02-16,Bengaluru,23.83,30,19,40.08,0.0,11.96,16.67,1016.54,KA002
2018-02-17,Bengaluru,24.0,30,18,40.71,0.0,11.83,15.92,1013.29,KA002
2018-02-18,Bengaluru,23.75,30,18,41.29,0.0,12.13,0.17,1012.25,KA002
2018-02-19,Bengaluru,23.71,30,18,39.92,0.0,12.58,0.79,1012.79,KA002
2018-02-20,Bengaluru,24.17,31,18,40.63,0.0,13.67,3.0,1012.46,KA002
2018-02-21,Bengaluru,24.58,31,19,33.83,0.0,15.92,1.46,1011.75,KA002
2018-02-22,Bengaluru,24.46,31,19,34.13,0.0,14.13,1.75,1011.17,KA002
2018-02-23,Bengaluru,23.92,30,19,32.0,0.0,15.33,0.0,1012.17,KA002
2018-02-24,Bengaluru,23.42,30,17,42.58,0.0,13.71,0.75,1013.5,KA002
2018-02-25,Bengaluru,24.0,31,17,41.71,0.0,14.21,0.63,1013.71,KA002
2018-02-26,Bengaluru,24.58,31,18,34.46,0.0,11.67,0.13,1012.83,KA002
2018-02-27,Bengaluru,25.04,32,19,32.96,0.0,14.58,0.5,1012.25,KA002
2018-02-28,Bengaluru,25.13,32,18,28.42,0.0,14.54,0.38,1012.08,KA002
2018-03-01,Bengaluru,25.21,32,19,29.5,0.0,13.88,0.0,1011.75,KA002
2018-03-02,Bengaluru,25.5,32,19,25.17,0.0,14.58,0.0,1011.33,KA002
2018-03-03,Bengaluru,26.17,33,20,18.42,0.0,11.33,0.0,1010.96,KA002
2018-03-04,Bengaluru,26.33,33,20,19.29,0.0,11.33,0.0,1010.58,KA002
2018-03-05,Bengaluru,26.08,33,20,20.29,0.0,12.5,0.0,1011.25,KA002
2018-03-06,Bengaluru,25.88,33,19,24.5,0.0,11.54,0.0,1011.79,KA002
2018-03-07,Bengaluru,25.67,33,19,27.83,0.0,13.5,0.0,1011.71,KA002
2018-03-08,Bengaluru,26.25,33,20,30.42,0.0,14.5,1.38,1011.83,KA002
2018-03-09,Bengaluru,26.21,33,20,28.0,0.0,12.75,1.46,1011.92,KA002
2018-03-10,Bengaluru,26.5,33,20,34.54,0.0,13.88,3.33,1011.92,KA002
2018-03-11,Bengaluru,26.75,33,21,31.88,0.0,16.08,0.38,1012.33,KA002
2018-03-12,Bengaluru,26.25,33,20,40.29,0.0,16.92,2.17,1012.54,KA002
2018-03-13,Bengaluru,25.79,32,20,56.33,0.6,15.92,20.0,1012.13,KA002
2018-03-14,Bengaluru,26.67,32,22,51.38,1.2,14.13,34.75,1011.29,KA002
2018-03-15,Bengaluru,27.0,33,22,53.67,1.2,11.04,38.13,1010.67,KA002
2018-03-16,Bengaluru,26.13,30,23,62.38,19.6,5.88,47.25,1010.08,KA002
2018-03-17,Bengaluru,25.17,29,22,65.63,11.1,9.46,32.63,1011.04,KA002
2018-03-18,Bengaluru,25.08,28,21,66.17,1.4,11.83,29.04,1011.79,KA002
2018-03-19,Bengaluru,25.88,31,21,46.96,0.0,12.0,9.0,1013.04,KA002
2018-03-20,Bengaluru,27.29,33,22,37.25,0.0,11.04,5.67,1011.83,KA002
2018-03-21,Bengaluru,28.29,33,22,38.25,0.0,7.42,10.21,1010.96,KA002
2018-03-22,Bengaluru,28.38,31,24,43.17,1.6,8.63,19.67,1009.13,KA002
2018-03-23,Bengaluru,29.21,34,24,36.54,0.2,9.63,11.92,1009.08,KA002
2018-03-24,Bengaluru,28.08,31,25,43.25,0.4,10.25,29.17,1010.75,KA002
2018-03-25,Bengaluru,28.25,34,23,38.04,0.0,15.38,5.33,1012.58,KA002
2018-03-26,Bengaluru,27.92,34,22,34.63,0.0,14.38,3.79,1013.08,KA002
2018-03-27,Bengaluru,28.17,33,22,37.04,0.0,9.04,5.54,1011.79,KA002
2018-03-28,Bengaluru,29.21,34,24,39.79,0.0,7.88,7.33,1010.83,KA002
2018-03-29,Bengaluru,29.54,33,25,41.92,0.0,8.25,17.96,1010.13,KA002
2018-03-30,Bengaluru,28.83,32,25,49.88,0.0,8.79,21.29,1009.58,KA002
2018-03-31,Bengaluru,28.46,32,24,47.92,0.4,9.75,19.29,1009.25,KA002
2018-04-01,Bengaluru,28.96,34,22,44.13,0.2,11.0,15.25,1009.0,KA002
2018-04-02,Bengaluru,28.42,32,24,44.58,0.3,8.54,19.96,1010.13,KA002
2018-04-03,Bengaluru,29.13,33,25,39.13,0.0,11.13,10.38,1009.79,KA002
2018-04-04,Bengaluru,28.75,34,24,39.46,0.0,12.96,2.71,1008.42,KA002
2018-04-05,Bengaluru,28.54,34,23,37.79,0.0,12.33,5.67,1007.92,KA002
2018-04-06,Bengaluru,28.88,34,24,36.5,0.0,9.96,9.88,1008.63,KA002
2018-04-07,Bengaluru,29.0,34,24,35.67,0.0,12.71,5.67,1009.5,KA002
2018-04-08,Bengaluru,27.92,34,22,42.79,0.0,14.88,2.79,1010.58,KA002
2018-04-09,Bengaluru,27.63,34,21,45.13,0.0,14.88,8.92,1010.92,KA002
2018-04-10,Bengaluru,27.75,33,22,44.71,0.0,14.21,7.42,1009.88,KA002
2018-04-11,Bengaluru,28.17,33,22,47.0,0.0,11.54,9.38,1009.88,KA002
2018-04-12,Bengaluru,28.67,33,23,46.96,0.2,11.21,17.13,1009.17,KA002
2018-04-13,Bengaluru,28.88,35,23,46.79,0.6,12.92,10.04,1009.67,KA002
2018-04-14,Bengaluru,29.33,35,24,47.38,0.9,12.25,13.33,1009.25,KA002
2018-04-15,Bengaluru,29.33,34,24,47.83,0.2,11.46,19.17,1009.58,KA002
2018-04-16,Bengaluru,29.38,33,25,47.83,0.1,9.46,22.75,1010.25,KA002
2018-04-17,Bengaluru,29.67,35,24,43.21,0.2,11.33,6.5,1010.79,KA002
2018-04-18,Bengaluru,30.92,36,25,35.92,0.0,8.88,8.75,1010.04,KA002
2018-04-19,Bengaluru,30.92,36,26,38.13,0.0,8.42,13.25,1008.54,KA002
2018-04-20,Bengaluru,29.0,33,25,50.08,4.7,7.71,32.46,1009.04,KA002
2018-04-21,Bengaluru,29.75,34,25,46.79,0.0,7.46,24.42,1008.46,KA002
2018-04-22,Bengaluru,29.63,34,25,46.13,0.5,6.96,20.42,1008.92,KA002
2018-04-23,Bengaluru,29.33,33,25,44.83,0.3,7.79,15.83,1009.25,KA002
2018-04-24,Bengaluru,29.83,34,25,42.92,0.0,7.08,19.38,1009.25,KA002
2018-04-25,Bengaluru,29.21,33,25,45.75,0.3,6.63,20.54,1008.46,KA002
2018-04-26,Bengaluru,29.83,33,25,44.33,0.0,8.75,25.25,1007.92,KA002
2018-04-27,Bengaluru,30.13,35,25,39.29,0.0,11.96,5.71,1008.96,KA002
2018-04-28,Bengaluru,29.63,35,24,42.0,0.0,11.04,3.0,1010.08,KA002
2018-04-29,Bengaluru,30.25,35,25,40.79,0.0,7.75,12.83,1008.96,KA002
2018-04-30,Bengaluru,29.71,35,26,47.92,0.3,11.83,13.96,1007.71,KA002
2018-05-01,Bengaluru,29.83,36,24,47.63,0.0,10.25,8.71,1008.21,KA002
2018-05-02,Bengaluru,28.5,34,25,55.67,2.4,11.17,25.33,1008.67,KA002
2018-05-03,Bengaluru,27.54,31,24,55.67,3.0,11.38,15.96,1009.46,KA002
2018-05-04,Bengaluru,28.21,33,23,51.13,0.3,8.21,9.04,1009.75,KA002
2018-05-05,Bengaluru,29.17,34,25,50.13,0.0,10.5,19.88,1010.21,KA002
2018-05-06,Bengaluru,29.67,35,24,46.38,0.0,10.21,7.21,1010.33,KA002
2018-05-07,Bengaluru,29.83,33,24,46.25,0.0,9.04,22.46,1009.17,KA002
2018-05-08,Bengaluru,28.5,33,25,50.92,5.2,12.42,43.38,1008.67,KA002
2018-05-09,Bengaluru,27.92,32,23,56.42,1.0,10.0,39.17,1008.96,KA002
2018-05-10,Bengaluru,27.42,31,24,62.08,5.7,10.71,47.04,1010.92,KA002
2018-05-11,Bengaluru,28.63,34,24,55.33,1.8,6.42,51.92,1009.25,KA002
2018-05-12,Bengaluru,27.79,31,24,59.83,2.5,7.08,31.0,1008.88,KA002
2018-05-13,Bengaluru,28.42,33,24,54.5,5.5,6.75,32.5,1008.75,KA002
2018-05-14,Bengaluru,27.5,31,24,58.0,7.9,8.5,36.0,1009.38,KA002
2018-05-15,Bengaluru,27.67,31,24,51.58,0.4,9.71,36.0,1009.0,KA002
2018-05-16,Bengaluru,28.25,33,23,49.75,0.0,7.88,24.29,1007.63,KA002
2018-05-17,Bengaluru,28.75,33,24,51.38,0.0,7.58,26.58,1007.42,KA002
2018-05-18,Bengaluru,28.25,33,24,54.38,0.1,10.33,29.46,1007.29,KA002
2018-05-19,Bengaluru,28.92,34,25,52.29,4.3,8.13,28.38,1006.63,KA002
2018-05-20,Bengaluru,28.54,34,23,53.13,4.6,8.92,26.88,1006.96,KA002
2018-05-21,Bengaluru,27.58,33,24,62.04,8.7,9.25,43.08,1007.38,KA002
2018-05-22,Bengaluru,28.04,32,23,57.38,4.2,8.67,19.33,1007.58,KA002
2018-05-23,Bengaluru,28.79,32,25,55.0,1.1,6.63,22.54,1006.71,KA002
2018-05-24,Bengaluru,28.13,31,25,59.25,2.5,10.21,22.08,1005.88,KA002
2018-05-25,Bengaluru,25.75,31,23,71.58,13.9,11.38,46.79,1006.21,KA002
2018-05-26,Bengaluru,26.83,31,23,69.08,12.7,10.42,38.08,1005.5,KA002
2018-05-27,Bengaluru,27.92,33,24,62.75,2.1,10.33,23.21,1004.88,KA002
2018-05-28,Bengaluru,27.5,32,24,63.42,1.6,9.5,24.67,1004.04,KA002
2018-05-29,Bengaluru,26.25,31,22,69.63,5.2,16.96,33.58,1004.71,KA002
2018-05-30,Bengaluru,26.67,32,23,70.96,34.0,11.17,42.58,1005.42,KA002
2018-05-31,Bengaluru,27.21,31,23,69.25,6.8,11.33,32.29,1006.33,KA002
2018-06-01,Bengaluru,27.08,31,24,68.29,8.6,6.92,37.08,1007.13,KA002
2018-06-02,Bengaluru,26.38,30,23,67.83,10.2,9.33,36.08,1007.88,KA002
2018-06-03,Bengaluru,25.42,29,23,71.92,4.1,11.08,54.83,1007.08,KA002
2018-06-04,Bengaluru,24.42,27,23,75.96,4.0,13.21,58.67,1006.08,KA002
2018-06-05,Bengaluru,25.42,30,21,71.42,8.0,13.92,35.04,1006.5,KA002
2018-06-06,Bengaluru,25.83,29,23,71.88,8.2,16.92,39.25,1008.08,KA002
2018-06-07,Bengaluru,24.96,30,22,72.75,1.8,23.71,60.38,1007.54,KA002
2018-06-08,Bengaluru,23.5,27,22,78.17,1.3,28.38,83.67,1006.08,KA002
2018-06-09,Bengaluru,23.96,28,22,71.25,0.5,29.38,51.63,1005.38,KA002
2018-06-10,Bengaluru,24.63,29,21,69.71,0.6,27.92,41.17,1006.63,KA002
2018-06-11,Bengaluru,24.58,29,22,71.25,0.1,27.08,66.38,1007.21,KA002
2018-06-12,Bengaluru,25.17,29,22,69.04,0.0,25.67,43.83,1007.21,KA002
2018-06-13,Bengaluru,25.54,30,22,67.58,0.0,22.83,41.25,1007.54,KA002
2018-06-14,Bengaluru,25.08,30,22,70.33,1.9,18.5,49.5,1008.38,KA002
